iso,country,topic,topic_label,count,total_speeches,share
BLR,Byelorussian Soviet Socialist Republic,9,9_israel_palestinian_israeli_arab,2,23,0.08695652173913043
BLR,Byelorussian Soviet Socialist Republic,68,68_sri_lanka_sri lanka_bantu,1,23,0.043478260869565216
BLR,Byelorussian Soviet Socialist Republic,69,69_hungary_hungarian_hungarian republic_republic,1,23,0.043478260869565216
BLR,Byelorussian Soviet Socialist Repulic,3,3_soviet_soviet union_union_war,1,1,1.0
BLR,Republic of Belarus,0,0_sustainable_climate_change_climate change,1,2,0.5
BLR,Republic of Belarus,1,1_pandemic_covid_covid 19_19,1,2,0.5
BLZ,Belize,0,0_sustainable_climate_change_climate change,1,37,0.02702702702702703
BLZ,Belize,2,2_africa_african_south_south africa,1,37,0.02702702702702703
BLZ,Belize,4,4_caribbean_bahamas_tobago_trinidad tobago,1,37,0.02702702702702703
BLZ,Belize,6,6_terrorism_11 september_2001_terrorist,1,37,0.02702702702702703
BLZ,Belize,31,31_century_east timor_timor_human,1,37,0.02702702702702703
BLZ,Belize,78,78_malta_mediterranean_european_libya,1,37,0.02702702702702703
BLZ,Belize,87,87_belize_caribbean_guatemala_belizean,31,37,0.8378378378378378
BLZ,Belize ,4,4_caribbean_bahamas_tobago_trinidad tobago,1,1,1.0
BOL,Bolivia,0,0_sustainable_climate_change_climate change,2,45,0.044444444444444446
BOL,Bolivia,7,7_war_great_soviet_israel,2,45,0.044444444444444446
BOL,Bolivia,8,8_independence_operation_africa_special,1,45,0.022222222222222223
BOL,Bolivia,38,38_developing_south_africa_palestinian,1,45,0.022222222222222223
BOL,Bolivia,40,40_millennium_globalization_millennium summit_summit,1,45,0.022222222222222223
BOL,Bolivia,54,54_iraq_terrorism_baghdad_vieira mello,1,45,0.022222222222222223
BOL,Bolivia,55,55_france_french_europe_war,1,45,0.022222222222222223
BOL,Bolivia,64,64_kuwait_operation_south_organisation,1,45,0.022222222222222223
BOL,Bolivia,70,70_peru_peruvian_latin_democracy,1,45,0.022222222222222223
BOL,Bolivia,71,71_operation_rights_latin_cyprus,2,45,0.044444444444444446
BOL,Bolivia,75,75_bolivia_bolivian_latin_america,32,45,0.7111111111111111
BOL,Bolivia ,1,1_pandemic_covid_covid 19_19,1,1,1.0
BOL,Bolivia (Plurinational State of),75,75_bolivia_bolivian_latin_america,1,1,1.0
BOL,"Bolivia, Plurinational State of",8,8_independence_operation_africa_special,1,11,0.09090909090909091
BOL,"Bolivia, Plurinational State of",18,18_guatemala_american_central_guatemalan,1,11,0.09090909090909091
BOL,"Bolivia, Plurinational State of",19,19_indonesia_china_disarmament_israel,1,11,0.09090909090909091
BOL,"Bolivia, Plurinational State of",36,36_haiti_haitian_republic haiti_republic,1,11,0.09090909090909091
BOL,"Bolivia, Plurinational State of",75,75_bolivia_bolivian_latin_america,7,11,0.6363636363636364
BOL,Plurinational State of Bolivia,0,0_sustainable_climate_change_climate change,1,1,1.0
BRA,Brazil,0,0_sustainable_climate_change_climate change,5,63,0.07936507936507936
BRA,Brazil,2,2_africa_african_south_south africa,2,63,0.031746031746031744
BRA,Brazil,3,3_soviet_soviet union_union_war,1,63,0.015873015873015872
BRA,Brazil,6,6_terrorism_11 september_2001_terrorist,1,63,0.015873015873015872
BRA,Brazil,7,7_war_great_soviet_israel,2,63,0.031746031746031744
BRA,Brazil,11,11_portugal_process_fiftieth_human,1,63,0.015873015873015872
BRA,Brazil,16,16_reform_malaysia_human_rights,1,63,0.015873015873015872
BRA,Brazil,20,20_zimbabwe_kampuchea_south_africa,1,63,0.015873015873015872
BRA,Brazil,22,22_environment_organisation_democracy_rights,1,63,0.015873015873015872
BRA,Brazil,27,27_seychelles_africa_conference_operation,1,63,0.015873015873015872
BRA,Brazil,44,44_boutros_process_human_rights,1,63,0.015873015873015872
BRA,Brazil,47,47_brazil_brazilian_latin_america,40,63,0.6349206349206349
BRA,Brazil,55,55_france_french_europe_war,1,63,0.015873015873015872
BRA,Brazil,57,57_gabon_africa_gabonese_african,1,63,0.015873015873015872
BRA,Brazil,59,59_chile_chilean_latin_american,1,63,0.015873015873015872
BRA,Brazil,71,71_operation_rights_latin_cyprus,2,63,0.031746031746031744
BRA,Brazil,88,88_india_korea_great_soviet,1,63,0.015873015873015872
BRA,Brazil ,4,4_caribbean_bahamas_tobago_trinidad tobago,1,6,0.16666666666666666
BRA,Brazil ,9,9_israel_palestinian_israeli_arab,1,6,0.16666666666666666
BRA,Brazil ,47,47_brazil_brazilian_latin_america,4,6,0.6666666666666666
BRA,Federative Republic of Brazil,47,47_brazil_brazilian_latin_america,2,2,1.0
BRA,The Federative Republic of Brazil,47,47_brazil_brazilian_latin_america,1,1,1.0
BRB,Barbados,0,0_sustainable_climate_change_climate change,2,47,0.0425531914893617
BRB,Barbados,4,4_caribbean_bahamas_tobago_trinidad tobago,4,47,0.0851063829787234
BRB,Barbados,5,5_islands_pacific_solomon_solomon islands,1,47,0.02127659574468085
BRB,Barbados,6,6_terrorism_11 september_2001_terrorist,1,47,0.02127659574468085
BRB,Barbados,8,8_independence_operation_africa_special,1,47,0.02127659574468085
BRB,Barbados,39,39_barbados_caribbean_antigua_barbuda,34,47,0.723404255319149
BRB,Barbados,40,40_millennium_globalization_millennium summit_summit,1,47,0.02127659574468085
BRB,Barbados,45,45_malaysia_great_nuclear_powers,1,47,0.02127659574468085
BRB,Barbados,46,46_fortieth_south_africa_operation,1,47,0.02127659574468085
BRB,Barbados,81,81_operation_environment_south_namibia,1,47,0.02127659574468085
BRB,Barbados ,1,1_pandemic_covid_covid 19_19,1,3,0.3333333333333333
BRB,Barbados ,4,4_caribbean_bahamas_tobago_trinidad tobago,1,3,0.3333333333333333
BRB,Barbados ,39,39_barbados_caribbean_antigua_barbuda,1,3,0.3333333333333333
BRN,Brunei,0,0_sustainable_climate_change_climate change,1,8,0.125
BRN,Brunei,3,3_soviet_soviet union_union_war,1,8,0.125
BRN,Brunei,6,6_terrorism_11 september_2001_terrorist,1,8,0.125
BRN,Brunei,14,14_south_brunei_darussalam_africa,5,8,0.625
BRN,Brunei ,1,1_pandemic_covid_covid 19_19,2,2,1.0
BRN,Brunei Darussalam,0,0_sustainable_climate_change_climate change,1,19,0.05263157894736842
BRN,Brunei Darussalam,2,2_africa_african_south_south africa,1,19,0.05263157894736842
BRN,Brunei Darussalam,14,14_south_brunei_darussalam_africa,16,19,0.8421052631578947
BRN,Brunei Darussalam,49,49_pakistan_india_kashmir_nuclear,1,19,0.05263157894736842
BRN,Brunei-Darussalam,9,9_israel_palestinian_israeli_arab,1,4,0.25
BRN,Brunei-Darussalam,14,14_south_brunei_darussalam_africa,3,4,0.75
BTN,Bhutan,0,0_sustainable_climate_change_climate change,2,35,0.05714285714285714
BTN,Bhutan,6,6_terrorism_11 september_2001_terrorist,1,35,0.02857142857142857
BTN,Bhutan,8,8_independence_operation_africa_special,1,35,0.02857142857142857
BTN,Bhutan,14,14_south_brunei_darussalam_africa,1,35,0.02857142857142857
BTN,Bhutan,15,15_bangladesh_south_africa_operation,1,35,0.02857142857142857
BTN,Bhutan,20,20_zimbabwe_kampuchea_south_africa,1,35,0.02857142857142857
BTN,Bhutan,31,31_century_east timor_timor_human,1,35,0.02857142857142857
BTN,Bhutan,38,38_developing_south_africa_palestinian,1,35,0.02857142857142857
BTN,Bhutan,42,42_nepal_bhutan_majesty_developed,25,35,0.7142857142857143
BTN,Bhutan,54,54_iraq_terrorism_baghdad_vieira mello,1,35,0.02857142857142857
BTN,Bhutan ,42,42_nepal_bhutan_majesty_developed,2,2,1.0
BTN,Kingdom of Bhutan,42,42_nepal_bhutan_majesty_developed,1,1,1.0
BWA,Bostwana,20,20_zimbabwe_kampuchea_south_africa,1,1,1.0
BWA,Botswana,0,0_sustainable_climate_change_climate change,4,16,0.25
BWA,Botswana,2,2_africa_african_south_south africa,1,16,0.0625
BWA,Botswana,5,5_islands_pacific_solomon_solomon islands,1,16,0.0625
BWA,Botswana,6,6_terrorism_11 september_2001_terrorist,1,16,0.0625
BWA,Botswana,8,8_independence_operation_africa_special,2,16,0.125
BWA,Botswana,14,14_south_brunei_darussalam_africa,1,16,0.0625
BWA,Botswana,16,16_reform_malaysia_human_rights,1,16,0.0625
BWA,Botswana,26,26_israel_kampuchea_situation_south,1,16,0.0625
BWA,Botswana,31,31_century_east timor_timor_human,1,16,0.0625
BWA,Botswana,44,44_boutros_process_human_rights,1,16,0.0625
BWA,Botswana,64,64_kuwait_operation_south_organisation,1,16,0.0625
BWA,Botswana,78,78_malta_mediterranean_european_libya,1,16,0.0625
BWA,Botswana ,1,1_pandemic_covid_covid 19_19,1,1,1.0
BWA,Republic of Botswana,1,1_pandemic_covid_covid 19_19,1,1,1.0
CAF,CAR,2,2_africa_african_south_south africa,2,5,0.4
CAF,CAR,16,16_reform_malaysia_human_rights,1,5,0.2
CAF,CAR,25,25_operation_south_africa_disarmament,1,5,0.2
CAF,CAR,64,64_kuwait_operation_south_organisation,1,5,0.2
CAF,Central Africa,2,2_africa_african_south_south africa,1,1,1.0
CAF,Central African Empire/CAR,71,71_operation_rights_latin_cyprus,1,1,1.0
CAF,Central African Republic,0,0_sustainable_climate_change_climate change,1,25,0.04
CAF,Central African Republic,1,1_pandemic_covid_covid 19_19,1,25,0.04
CAF,Central African Republic,2,2_africa_african_south_south africa,10,25,0.4
CAF,Central African Republic,7,7_war_great_soviet_israel,2,25,0.08
CAF,Central African Republic,8,8_independence_operation_africa_special,2,25,0.08
CAF,Central African Republic,14,14_south_brunei_darussalam_africa,1,25,0.04
CAF,Central African Republic,15,15_bangladesh_south_africa_operation,1,25,0.04
CAF,Central African Republic,19,19_indonesia_china_disarmament_israel,1,25,0.04
CAF,Central African Republic,24,24_mediation_challenges_peaceful_al nasser,1,25,0.04
CAF,Central African Republic,35,35_liberia_liberian_africa_african,1,25,0.04
CAF,Central African Republic,50,50_sudan_south sudan_south_sudanese,1,25,0.04
CAF,Central African Republic,54,54_iraq_terrorism_baghdad_vieira mello,1,25,0.04
CAF,Central African Republic,57,57_gabon_africa_gabonese_african,1,25,0.04
CAF,Central African Republic,58,58_italy_italian_europe_european,1,25,0.04
CAF,Central African Republic ,1,1_pandemic_covid_covid 19_19,1,1,1.0
CAN,Canada,0,0_sustainable_climate_change_climate change,1,67,0.014925373134328358
CAN,Canada,1,1_pandemic_covid_covid 19_19,1,67,0.014925373134328358
CAN,Canada,3,3_soviet_soviet union_union_war,1,67,0.014925373134328358
CAN,Canada,6,6_terrorism_11 september_2001_terrorist,1,67,0.014925373134328358
CAN,Canada,7,7_war_great_soviet_israel,1,67,0.014925373134328358
CAN,Canada,8,8_independence_operation_africa_special,2,67,0.029850746268656716
CAN,Canada,10,10_ukraine_russia_moldova_ukrainian,1,67,0.014925373134328358
CAN,Canada,17,17_malawi_zambia_africa_african,1,67,0.014925373134328358
CAN,Canada,22,22_environment_organisation_democracy_rights,1,67,0.014925373134328358
CAN,Canada,31,31_century_east timor_timor_human,1,67,0.014925373134328358
CAN,Canada,37,37_romania_romanian_disarmament_relations,1,67,0.014925373134328358
CAN,Canada,43,43_canada_canadian_canadians_human,49,67,0.7313432835820896
CAN,Canada,55,55_france_french_europe_war,3,67,0.04477611940298507
CAN,Canada,60,60_poland_polish_europe_war,1,67,0.014925373134328358
CAN,Canada,89,89_korea_soviet_aggression_soviet union,2,67,0.029850746268656716
CAN,Canada ,7,7_war_great_soviet_israel,1,2,0.5
CAN,Canada ,43,43_canada_canadian_canadians_human,1,2,0.5
CHE,Switzerland,0,0_sustainable_climate_change_climate change,5,8,0.625
CHE,Switzerland,4,4_caribbean_bahamas_tobago_trinidad tobago,1,8,0.125
CHE,Switzerland,6,6_terrorism_11 september_2001_terrorist,1,8,0.125
CHE,Switzerland,10,10_ukraine_russia_moldova_ukrainian,1,8,0.125
CHE,Switzerland ,1,1_pandemic_covid_covid 19_19,1,1,1.0
CHL,Chile,0,0_sustainable_climate_change_climate change,4,61,0.06557377049180328
CHL,Chile,3,3_soviet_soviet union_union_war,1,61,0.01639344262295082
CHL,Chile,6,6_terrorism_11 september_2001_terrorist,1,61,0.01639344262295082
CHL,Chile,7,7_war_great_soviet_israel,2,61,0.03278688524590164
CHL,Chile,14,14_south_brunei_darussalam_africa,1,61,0.01639344262295082
CHL,Chile,16,16_reform_malaysia_human_rights,1,61,0.01639344262295082
CHL,Chile,18,18_guatemala_american_central_guatemalan,1,61,0.01639344262295082
CHL,Chile,22,22_environment_organisation_democracy_rights,1,61,0.01639344262295082
CHL,Chile,31,31_century_east timor_timor_human,1,61,0.01639344262295082
CHL,Chile,32,32_honduras_salvador_el salvador_central,1,61,0.01639344262295082
CHL,Chile,33,33_lebanon_lebanese_israel_arab,1,61,0.01639344262295082
CHL,Chile,46,46_fortieth_south_africa_operation,1,61,0.01639344262295082
CHL,Chile,51,51_mexico_mexican_nuclear_latin,1,61,0.01639344262295082
CHL,Chile,59,59_chile_chilean_latin_american,41,61,0.6721311475409836
CHL,Chile,61,61_dominican_dominican republic_republic_american,1,61,0.01639344262295082
CHL,Chile,89,89_korea_soviet_aggression_soviet union,2,61,0.03278688524590164
CHL,Chile ,1,1_pandemic_covid_covid 19_19,1,1,1.0
CHL,Republic of Chile,1,1_pandemic_covid_covid 19_19,1,1,1.0
CHN,China,0,0_sustainable_climate_change_climate change,3,38,0.07894736842105263
CHN,China,2,2_africa_african_south_south africa,1,38,0.02631578947368421
CHN,China,3,3_soviet_soviet union_union_war,4,38,0.10526315789473684
CHN,China,4,4_caribbean_bahamas_tobago_trinidad tobago,1,38,0.02631578947368421
CHN,China,6,6_terrorism_11 september_2001_terrorist,1,38,0.02631578947368421
CHN,China,9,9_israel_palestinian_israeli_arab,1,38,0.02631578947368421
CHN,China,11,11_portugal_process_fiftieth_human,1,38,0.02631578947368421
CHN,China,12,12_viet_viet nam_nam_struggle,6,38,0.15789473684210525
CHN,China,14,14_south_brunei_darussalam_africa,1,38,0.02631578947368421
CHN,China,17,17_malawi_zambia_africa_african,2,38,0.05263157894736842
CHN,China,19,19_indonesia_china_disarmament_israel,2,38,0.05263157894736842
CHN,China,20,20_zimbabwe_kampuchea_south_africa,1,38,0.02631578947368421
CHN,China,22,22_environment_organisation_democracy_rights,1,38,0.02631578947368421
CHN,China,23,23_libya_libyan_tunisia_arab,1,38,0.02631578947368421
CHN,China,24,24_mediation_challenges_peaceful_al nasser,2,38,0.05263157894736842
CHN,China,26,26_israel_kampuchea_situation_south,1,38,0.02631578947368421
CHN,China,28,28_thailand_cambodia_viet_thai,1,38,0.02631578947368421
CHN,China,31,31_century_east timor_timor_human,1,38,0.02631578947368421
CHN,China,44,44_boutros_process_human_rights,1,38,0.02631578947368421
CHN,China,52,52_korea_republic korea_korean_korean peninsula,1,38,0.02631578947368421
CHN,China,54,54_iraq_terrorism_baghdad_vieira mello,1,38,0.02631578947368421
CHN,China,55,55_france_french_europe_war,1,38,0.02631578947368421
CHN,China,64,64_kuwait_operation_south_organisation,1,38,0.02631578947368421
CHN,China,89,89_korea_soviet_aggression_soviet union,2,38,0.05263157894736842
CHN,China ,1,1_pandemic_covid_covid 19_19,1,1,1.0
CHN,People’s Republic of China,1,1_pandemic_covid_covid 19_19,1,1,1.0
CIV,Cote d'Ivoire,0,0_sustainable_climate_change_climate change,1,5,0.2
CIV,Cote d'Ivoire,6,6_terrorism_11 september_2001_terrorist,2,5,0.4
CIV,Cote d'Ivoire,31,31_century_east timor_timor_human,1,5,0.2
CIV,Cote d'Ivoire,40,40_millennium_globalization_millennium summit_summit,1,5,0.2
CIV,Côte d'Ivoire,0,0_sustainable_climate_change_climate change,1,3,0.3333333333333333
CIV,Côte d'Ivoire,2,2_africa_african_south_south africa,2,3,0.6666666666666666
CIV,Côte d'Ivoire ,1,1_pandemic_covid_covid 19_19,1,1,1.0
CIV,Côte d’Ivoire,0,0_sustainable_climate_change_climate change,1,1,1.0
CIV,Ivory Coast,2,2_africa_african_south_south africa,1,2,0.5
CIV,Ivory Coast,38,38_developing_south_africa_palestinian,1,2,0.5
CIV,Ivory Coast ,2,2_africa_african_south_south africa,1,1,1.0
CIV,Republic of Cote d'Ivoire,1,1_pandemic_covid_covid 19_19,1,1,1.0
CIV,Republic of Côte d’Ivoire,0,0_sustainable_climate_change_climate change,1,1,1.0
CMR,Cameroon,0,0_sustainable_climate_change_climate change,6,22,0.2727272727272727
CMR,Cameroon,2,2_africa_african_south_south africa,4,22,0.18181818181818182
CMR,Cameroon,8,8_independence_operation_africa_special,2,22,0.09090909090909091
CMR,Cameroon,11,11_portugal_process_fiftieth_human,1,22,0.045454545454545456
CMR,Cameroon,15,15_bangladesh_south_africa_operation,1,22,0.045454545454545456
CMR,Cameroon,17,17_malawi_zambia_africa_african,1,22,0.045454545454545456
CMR,Cameroon,22,22_environment_organisation_democracy_rights,1,22,0.045454545454545456
CMR,Cameroon,26,26_israel_kampuchea_situation_south,1,22,0.045454545454545456
CMR,Cameroon,27,27_seychelles_africa_conference_operation,1,22,0.045454545454545456
CMR,Cameroon,44,44_boutros_process_human_rights,1,22,0.045454545454545456
CMR,Cameroon,46,46_fortieth_south_africa_operation,1,22,0.045454545454545456
CMR,Cameroon,48,48_colombia_drug_colombian_drugs,1,22,0.045454545454545456
CMR,Cameroon,57,57_gabon_africa_gabonese_african,1,22,0.045454545454545456
CMR,Republic of Cameroon,1,1_pandemic_covid_covid 19_19,1,1,1.0
COD, Zaire,0,0_sustainable_climate_change_climate change,1,1,1.0
COD,"Congo, the Democratic Republic of the",11,11_portugal_process_fiftieth_human,1,1,1.0
COD,"Congo, the Democratic Republic of the/Zaire",44,44_boutros_process_human_rights,1,1,1.0
COD,DRC,2,2_africa_african_south_south africa,4,7,0.5714285714285714
COD,DRC,11,11_portugal_process_fiftieth_human,1,7,0.14285714285714285
COD,DRC,24,24_mediation_challenges_peaceful_al nasser,1,7,0.14285714285714285
COD,DRC,31,31_century_east timor_timor_human,1,7,0.14285714285714285
COD,Democratic Republic of the Congo,0,0_sustainable_climate_change_climate change,2,5,0.4
COD,Democratic Republic of the Congo,1,1_pandemic_covid_covid 19_19,1,5,0.2
COD,Democratic Republic of the Congo,2,2_africa_african_south_south africa,1,5,0.2
COD,Democratic Republic of the Congo,95,95_slovakia_czech_czech republic_slovak,1,5,0.2
COD,Democratic Republic of the Congo ,1,1_pandemic_covid_covid 19_19,1,1,1.0
COD,Zaire,8,8_independence_operation_africa_special,1,5,0.2
COD,Zaire,15,15_bangladesh_south_africa_operation,1,5,0.2
COD,Zaire,20,20_zimbabwe_kampuchea_south_africa,1,5,0.2
COD,Zaire,25,25_operation_south_africa_disarmament,1,5,0.2
COD,Zaire,46,46_fortieth_south_africa_operation,1,5,0.2
COG,Congo,0,0_sustainable_climate_change_climate change,4,28,0.14285714285714285
COG,Congo,2,2_africa_african_south_south africa,11,28,0.39285714285714285
COG,Congo,6,6_terrorism_11 september_2001_terrorist,2,28,0.07142857142857142
COG,Congo,7,7_war_great_soviet_israel,2,28,0.07142857142857142
COG,Congo,11,11_portugal_process_fiftieth_human,1,28,0.03571428571428571
COG,Congo,16,16_reform_malaysia_human_rights,1,28,0.03571428571428571
COG,Congo,19,19_indonesia_china_disarmament_israel,1,28,0.03571428571428571
COG,Congo,26,26_israel_kampuchea_situation_south,1,28,0.03571428571428571
COG,Congo,31,31_century_east timor_timor_human,1,28,0.03571428571428571
COG,Congo,40,40_millennium_globalization_millennium summit_summit,1,28,0.03571428571428571
COG,Congo,45,45_malaysia_great_nuclear_powers,1,28,0.03571428571428571
COG,Congo,46,46_fortieth_south_africa_operation,1,28,0.03571428571428571
COG,Congo,81,81_operation_environment_south_namibia,1,28,0.03571428571428571
COG,Congo ,1,1_pandemic_covid_covid 19_19,1,1,1.0
COG,Congo (Brazzaville,17,17_malawi_zambia_africa_african,1,1,1.0
COG,"Congo, Brazzavile",12,12_viet_viet nam_nam_struggle,1,1,1.0
COG,"Congo, Brazzaville",2,2_africa_african_south_south africa,4,4,1.0
COG,"Congo, the Peoples Republic of the",2,2_africa_african_south_south africa,1,1,1.0
COG,Republic of the Congo,1,1_pandemic_covid_covid 19_19,1,2,0.5
COG,Republic of the Congo,7,7_war_great_soviet_israel,1,2,0.5
COL,Colombia,0,0_sustainable_climate_change_climate change,2,62,0.03225806451612903
COL,Colombia,6,6_terrorism_11 september_2001_terrorist,1,62,0.016129032258064516
