year,topic,topic_label,count,total_speeches,share
1964,32,32_honduras_salvador_el salvador_central,1,70,0.014285714285714285
1964,35,35_liberia_liberian_africa_african,1,70,0.014285714285714285
1964,37,37_romania_romanian_disarmament_relations,1,70,0.014285714285714285
1964,45,45_malaysia_great_nuclear_powers,1,70,0.014285714285714285
1964,48,48_colombia_drug_colombian_drugs,1,70,0.014285714285714285
1964,50,50_sudan_south sudan_south_sudanese,1,70,0.014285714285714285
1964,51,51_mexico_mexican_nuclear_latin,1,70,0.014285714285714285
1964,57,57_gabon_africa_gabonese_african,1,70,0.014285714285714285
1964,59,59_chile_chilean_latin_american,1,70,0.014285714285714285
1964,63,63_venezuela_venezuelan_latin_america,1,70,0.014285714285714285
1964,70,70_peru_peruvian_latin_democracy,1,70,0.014285714285714285
1964,74,74_costa_costa rica_rica_human,1,70,0.014285714285714285
1964,75,75_bolivia_bolivian_latin_america,1,70,0.014285714285714285
1964,78,78_malta_mediterranean_european_libya,1,70,0.014285714285714285
1965,2,2_africa_african_south_south africa,2,47,0.0425531914893617
1965,3,3_soviet_soviet union_union_war,1,47,0.02127659574468085
1965,4,4_caribbean_bahamas_tobago_trinidad tobago,1,47,0.02127659574468085
1965,7,7_war_great_soviet_israel,3,47,0.06382978723404255
1965,8,8_independence_operation_africa_special,2,47,0.0425531914893617
1965,9,9_israel_palestinian_israeli_arab,1,47,0.02127659574468085
1965,10,10_ukraine_russia_moldova_ukrainian,1,47,0.02127659574468085
1965,12,12_viet_viet nam_nam_struggle,2,47,0.0425531914893617
1965,17,17_malawi_zambia_africa_african,3,47,0.06382978723404255
1965,18,18_guatemala_american_central_guatemalan,1,47,0.02127659574468085
1965,19,19_indonesia_china_disarmament_israel,1,47,0.02127659574468085
1965,28,28_thailand_cambodia_viet_thai,1,47,0.02127659574468085
1965,30,30_finland_denmark_iceland_rights,1,47,0.02127659574468085
1965,32,32_honduras_salvador_el salvador_central,2,47,0.0425531914893617
1965,33,33_lebanon_lebanese_israel_arab,1,47,0.02127659574468085
1965,35,35_liberia_liberian_africa_african,1,47,0.02127659574468085
1965,36,36_haiti_haitian_republic haiti_republic,1,47,0.02127659574468085
1965,41,41_albania_albanian_republic albania_imperialist,1,47,0.02127659574468085
1965,45,45_malaysia_great_nuclear_powers,1,47,0.02127659574468085
1965,47,47_brazil_brazilian_latin_america,1,47,0.02127659574468085
1965,49,49_pakistan_india_kashmir_nuclear,1,47,0.02127659574468085
1965,56,56_ecuador_human_latin_american,1,47,0.02127659574468085
1965,57,57_gabon_africa_gabonese_african,1,47,0.02127659574468085
1965,58,58_italy_italian_europe_european,7,47,0.14893617021276595
1965,59,59_chile_chilean_latin_american,2,47,0.0425531914893617
1965,67,67_myanmar_burma_nuclear_national,1,47,0.02127659574468085
1965,71,71_operation_rights_latin_cyprus,2,47,0.0425531914893617
1965,73,73_argentina_argentine_argentine republic_malvinas,1,47,0.02127659574468085
1965,78,78_malta_mediterranean_european_libya,1,47,0.02127659574468085
1965,85,85_philippines_philippine_filipino_asia,1,47,0.02127659574468085
1965,90,90_cuba_cuban_latin_revolutionary,1,47,0.02127659574468085
1966,2,2_africa_african_south_south africa,2,60,0.03333333333333333
1966,3,3_soviet_soviet union_union_war,2,60,0.03333333333333333
1966,7,7_war_great_soviet_israel,1,60,0.016666666666666666
1966,8,8_independence_operation_africa_special,2,60,0.03333333333333333
1966,10,10_ukraine_russia_moldova_ukrainian,1,60,0.016666666666666666
1966,12,12_viet_viet nam_nam_struggle,10,60,0.16666666666666666
1966,17,17_malawi_zambia_africa_african,2,60,0.03333333333333333
1966,18,18_guatemala_american_central_guatemalan,1,60,0.016666666666666666
1966,19,19_indonesia_china_disarmament_israel,3,60,0.05
1966,21,21_netherlands_european_rights_human,2,60,0.03333333333333333
1966,23,23_libya_libyan_tunisia_arab,2,60,0.03333333333333333
1966,28,28_thailand_cambodia_viet_thai,1,60,0.016666666666666666
1966,32,32_honduras_salvador_el salvador_central,1,60,0.016666666666666666
1966,34,34_yemen_arab_yemeni_yemen arab,1,60,0.016666666666666666
1966,36,36_haiti_haitian_republic haiti_republic,1,60,0.016666666666666666
1966,37,37_romania_romanian_disarmament_relations,1,60,0.016666666666666666
1966,39,39_barbados_caribbean_antigua_barbuda,1,60,0.016666666666666666
1966,41,41_albania_albanian_republic albania_imperialist,1,60,0.016666666666666666
1966,42,42_nepal_bhutan_majesty_developed,1,60,0.016666666666666666
1966,45,45_malaysia_great_nuclear_powers,2,60,0.03333333333333333
1966,48,48_colombia_drug_colombian_drugs,1,60,0.016666666666666666
1966,49,49_pakistan_india_kashmir_nuclear,4,60,0.06666666666666667
1966,51,51_mexico_mexican_nuclear_latin,1,60,0.016666666666666666
1966,53,53_panama_canal_panamanian_panama canal,1,60,0.016666666666666666
1966,57,57_gabon_africa_gabonese_african,1,60,0.016666666666666666
1966,58,58_italy_italian_europe_european,5,60,0.08333333333333333
1966,61,61_dominican_dominican republic_republic_american,1,60,0.016666666666666666
1966,67,67_myanmar_burma_nuclear_national,1,60,0.016666666666666666
1966,73,73_argentina_argentine_argentine republic_malvinas,1,60,0.016666666666666666
1966,74,74_costa_costa rica_rica_human,1,60,0.016666666666666666
1966,75,75_bolivia_bolivian_latin_america,1,60,0.016666666666666666
1966,84,84_japan_nuclear_japanese_assistance,1,60,0.016666666666666666
1966,90,90_cuba_cuban_latin_revolutionary,1,60,0.016666666666666666
1966,93,93_bulgaria_bulgarian_european_europe,1,60,0.016666666666666666
1966,96,96_tanzania_africa_south_south africa,1,60,0.016666666666666666
1967,2,2_africa_african_south_south africa,2,71,0.028169014084507043
1967,3,3_soviet_soviet union_union_war,2,71,0.028169014084507043
1967,4,4_caribbean_bahamas_tobago_trinidad tobago,1,71,0.014084507042253521
1967,7,7_war_great_soviet_israel,4,71,0.056338028169014086
1967,8,8_independence_operation_africa_special,1,71,0.014084507042253521
1967,9,9_israel_palestinian_israeli_arab,3,71,0.04225352112676056
1967,12,12_viet_viet nam_nam_struggle,14,71,0.19718309859154928
1967,17,17_malawi_zambia_africa_african,1,71,0.014084507042253521
1967,18,18_guatemala_american_central_guatemalan,1,71,0.014084507042253521
1967,21,21_netherlands_european_rights_human,1,71,0.014084507042253521
1967,23,23_libya_libyan_tunisia_arab,2,71,0.028169014084507043
1967,28,28_thailand_cambodia_viet_thai,1,71,0.014084507042253521
1967,30,30_finland_denmark_iceland_rights,1,71,0.014084507042253521
1967,33,33_lebanon_lebanese_israel_arab,1,71,0.014084507042253521
1967,34,34_yemen_arab_yemeni_yemen arab,1,71,0.014084507042253521
1967,37,37_romania_romanian_disarmament_relations,7,71,0.09859154929577464
1967,39,39_barbados_caribbean_antigua_barbuda,1,71,0.014084507042253521
1967,41,41_albania_albanian_republic albania_imperialist,1,71,0.014084507042253521
1967,45,45_malaysia_great_nuclear_powers,2,71,0.028169014084507043
1967,47,47_brazil_brazilian_latin_america,1,71,0.014084507042253521
1967,48,48_colombia_drug_colombian_drugs,1,71,0.014084507042253521
1967,49,49_pakistan_india_kashmir_nuclear,5,71,0.07042253521126761
1967,55,55_france_french_europe_war,1,71,0.014084507042253521
1967,57,57_gabon_africa_gabonese_african,1,71,0.014084507042253521
1967,58,58_italy_italian_europe_european,1,71,0.014084507042253521
1967,61,61_dominican_dominican republic_republic_american,1,71,0.014084507042253521
1967,62,62_zealand_pacific_nuclear_south pacific,1,71,0.014084507042253521
1967,63,63_venezuela_venezuelan_latin_america,1,71,0.014084507042253521
1967,65,65_uruguay_human_law_rights,1,71,0.014084507042253521
1967,66,66_burundi_republic burundi_national_republic,1,71,0.014084507042253521
1967,67,67_myanmar_burma_nuclear_national,1,71,0.014084507042253521
1967,70,70_peru_peruvian_latin_democracy,1,71,0.014084507042253521
1967,73,73_argentina_argentine_argentine republic_malvinas,1,71,0.014084507042253521
1967,74,74_costa_costa rica_rica_human,1,71,0.014084507042253521
1967,75,75_bolivia_bolivian_latin_america,1,71,0.014084507042253521
1967,78,78_malta_mediterranean_european_libya,1,71,0.014084507042253521
1967,84,84_japan_nuclear_japanese_assistance,1,71,0.014084507042253521
1967,90,90_cuba_cuban_latin_revolutionary,1,71,0.014084507042253521
1967,96,96_tanzania_africa_south_south africa,1,71,0.014084507042253521
1968,2,2_africa_african_south_south africa,1,68,0.014705882352941176
1968,3,3_soviet_soviet union_union_war,3,68,0.04411764705882353
1968,7,7_war_great_soviet_israel,5,68,0.07352941176470588
1968,8,8_independence_operation_africa_special,1,68,0.014705882352941176
1968,9,9_israel_palestinian_israeli_arab,1,68,0.014705882352941176
1968,10,10_ukraine_russia_moldova_ukrainian,1,68,0.014705882352941176
1968,12,12_viet_viet nam_nam_struggle,4,68,0.058823529411764705
1968,14,14_south_brunei_darussalam_africa,1,68,0.014705882352941176
1968,17,17_malawi_zambia_africa_african,2,68,0.029411764705882353
1968,18,18_guatemala_american_central_guatemalan,14,68,0.20588235294117646
1968,23,23_libya_libyan_tunisia_arab,1,68,0.014705882352941176
1968,28,28_thailand_cambodia_viet_thai,1,68,0.014705882352941176
1968,32,32_honduras_salvador_el salvador_central,2,68,0.029411764705882353
1968,33,33_lebanon_lebanese_israel_arab,1,68,0.014705882352941176
1968,34,34_yemen_arab_yemeni_yemen arab,1,68,0.014705882352941176
1968,35,35_liberia_liberian_africa_african,1,68,0.014705882352941176
1968,36,36_haiti_haitian_republic haiti_republic,1,68,0.014705882352941176
1968,37,37_romania_romanian_disarmament_relations,7,68,0.10294117647058823
1968,39,39_barbados_caribbean_antigua_barbuda,1,68,0.014705882352941176
1968,41,41_albania_albanian_republic albania_imperialist,1,68,0.014705882352941176
1968,43,43_canada_canadian_canadians_human,1,68,0.014705882352941176
1968,45,45_malaysia_great_nuclear_powers,4,68,0.058823529411764705
1968,47,47_brazil_brazilian_latin_america,1,68,0.014705882352941176
1968,50,50_sudan_south sudan_south_sudanese,1,68,0.014705882352941176
1968,57,57_gabon_africa_gabonese_african,1,68,0.014705882352941176
1968,59,59_chile_chilean_latin_american,1,68,0.014705882352941176
1968,61,61_dominican_dominican republic_republic_american,1,68,0.014705882352941176
1968,63,63_venezuela_venezuelan_latin_america,1,68,0.014705882352941176
1968,66,66_burundi_republic burundi_national_republic,1,68,0.014705882352941176
1968,67,67_myanmar_burma_nuclear_national,1,68,0.014705882352941176
1968,71,71_operation_rights_latin_cyprus,1,68,0.014705882352941176
1968,72,72_paraguay_republic paraguay_paraguayan_republic,1,68,0.014705882352941176
1968,75,75_bolivia_bolivian_latin_america,1,68,0.014705882352941176
1968,84,84_japan_nuclear_japanese_assistance,1,68,0.014705882352941176
1968,90,90_cuba_cuban_latin_revolutionary,1,68,0.014705882352941176
1969,2,2_africa_african_south_south africa,12,80,0.15
1969,3,3_soviet_soviet union_union_war,1,80,0.0125
1969,4,4_caribbean_bahamas_tobago_trinidad tobago,1,80,0.0125
1969,5,5_islands_pacific_solomon_solomon islands,1,80,0.0125
1969,7,7_war_great_soviet_israel,2,80,0.025
1969,9,9_israel_palestinian_israeli_arab,2,80,0.025
1969,12,12_viet_viet nam_nam_struggle,3,80,0.0375
1969,18,18_guatemala_american_central_guatemalan,17,80,0.2125
1969,19,19_indonesia_china_disarmament_israel,1,80,0.0125
1969,23,23_libya_libyan_tunisia_arab,1,80,0.0125
1969,28,28_thailand_cambodia_viet_thai,1,80,0.0125
1969,32,32_honduras_salvador_el salvador_central,1,80,0.0125
1969,33,33_lebanon_lebanese_israel_arab,1,80,0.0125
1969,34,34_yemen_arab_yemeni_yemen arab,2,80,0.025
1969,35,35_liberia_liberian_africa_african,10,80,0.125
1969,36,36_haiti_haitian_republic haiti_republic,1,80,0.0125
1969,39,39_barbados_caribbean_antigua_barbuda,1,80,0.0125
1969,41,41_albania_albanian_republic albania_imperialist,1,80,0.0125
1969,43,43_canada_canadian_canadians_human,1,80,0.0125
1969,45,45_malaysia_great_nuclear_powers,2,80,0.025
1969,49,49_pakistan_india_kashmir_nuclear,1,80,0.0125
1969,53,53_panama_canal_panamanian_panama canal,1,80,0.0125
1969,56,56_ecuador_human_latin_american,1,80,0.0125
1969,57,57_gabon_africa_gabonese_african,1,80,0.0125
1969,58,58_italy_italian_europe_european,1,80,0.0125
1969,63,63_venezuela_venezuelan_latin_america,1,80,0.0125
1969,66,66_burundi_republic burundi_national_republic,1,80,0.0125
1969,67,67_myanmar_burma_nuclear_national,2,80,0.025
1969,69,69_hungary_hungarian_hungarian republic_republic,1,80,0.0125
1969,71,71_operation_rights_latin_cyprus,2,80,0.025
1969,73,73_argentina_argentine_argentine republic_malvinas,1,80,0.0125
1969,74,74_costa_costa rica_rica_human,1,80,0.0125
1969,78,78_malta_mediterranean_european_libya,1,80,0.0125
1969,84,84_japan_nuclear_japanese_assistance,1,80,0.0125
1969,90,90_cuba_cuban_latin_revolutionary,1,80,0.0125
1969,94,94_australia_australian_pacific_nuclear,1,80,0.0125
1970,2,2_africa_african_south_south africa,4,43,0.09302325581395349
1970,4,4_caribbean_bahamas_tobago_trinidad tobago,1,43,0.023255813953488372
1970,7,7_war_great_soviet_israel,5,43,0.11627906976744186
1970,8,8_independence_operation_africa_special,1,43,0.023255813953488372
1970,10,10_ukraine_russia_moldova_ukrainian,1,43,0.023255813953488372
1970,16,16_reform_malaysia_human_rights,1,43,0.023255813953488372
1970,17,17_malawi_zambia_africa_african,1,43,0.023255813953488372
1970,18,18_guatemala_american_central_guatemalan,1,43,0.023255813953488372
1970,19,19_indonesia_china_disarmament_israel,1,43,0.023255813953488372
1970,21,21_netherlands_european_rights_human,1,43,0.023255813953488372
1970,23,23_libya_libyan_tunisia_arab,1,43,0.023255813953488372
1970,28,28_thailand_cambodia_viet_thai,1,43,0.023255813953488372
1970,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,43,0.023255813953488372
1970,33,33_lebanon_lebanese_israel_arab,1,43,0.023255813953488372
1970,35,35_liberia_liberian_africa_african,7,43,0.16279069767441862
1970,41,41_albania_albanian_republic albania_imperialist,1,43,0.023255813953488372
1970,45,45_malaysia_great_nuclear_powers,5,43,0.11627906976744186
1970,47,47_brazil_brazilian_latin_america,1,43,0.023255813953488372
1970,48,48_colombia_drug_colombian_drugs,1,43,0.023255813953488372
1970,58,58_italy_italian_europe_european,1,43,0.023255813953488372
1970,67,67_myanmar_burma_nuclear_national,1,43,0.023255813953488372
1970,68,68_sri_lanka_sri lanka_bantu,1,43,0.023255813953488372
1970,74,74_costa_costa rica_rica_human,1,43,0.023255813953488372
1970,79,79_kuwait_iraq_arab_israel,1,43,0.023255813953488372
1970,84,84_japan_nuclear_japanese_assistance,1,43,0.023255813953488372
1970,94,94_australia_australian_pacific_nuclear,1,43,0.023255813953488372
1971,2,2_africa_african_south_south africa,4,75,0.05333333333333334
1971,3,3_soviet_soviet union_union_war,3,75,0.04
1971,4,4_caribbean_bahamas_tobago_trinidad tobago,1,75,0.013333333333333334
1971,5,5_islands_pacific_solomon_solomon islands,1,75,0.013333333333333334
1971,7,7_war_great_soviet_israel,1,75,0.013333333333333334
1971,12,12_viet_viet nam_nam_struggle,3,75,0.04
1971,18,18_guatemala_american_central_guatemalan,1,75,0.013333333333333334
1971,19,19_indonesia_china_disarmament_israel,29,75,0.38666666666666666
1971,21,21_netherlands_european_rights_human,1,75,0.013333333333333334
1971,23,23_libya_libyan_tunisia_arab,3,75,0.04
1971,30,30_finland_denmark_iceland_rights,2,75,0.02666666666666667
1971,34,34_yemen_arab_yemeni_yemen arab,1,75,0.013333333333333334
1971,35,35_liberia_liberian_africa_african,3,75,0.04
1971,36,36_haiti_haitian_republic haiti_republic,1,75,0.013333333333333334
1971,37,37_romania_romanian_disarmament_relations,1,75,0.013333333333333334
1971,43,43_canada_canadian_canadians_human,1,75,0.013333333333333334
1971,45,45_malaysia_great_nuclear_powers,5,75,0.06666666666666667
1971,47,47_brazil_brazilian_latin_america,1,75,0.013333333333333334
1971,48,48_colombia_drug_colombian_drugs,1,75,0.013333333333333334
1971,49,49_pakistan_india_kashmir_nuclear,2,75,0.02666666666666667
1971,51,51_mexico_mexican_nuclear_latin,1,75,0.013333333333333334
1971,56,56_ecuador_human_latin_american,1,75,0.013333333333333334
1971,58,58_italy_italian_europe_european,1,75,0.013333333333333334
1971,59,59_chile_chilean_latin_american,1,75,0.013333333333333334
1971,60,60_poland_polish_europe_war,1,75,0.013333333333333334
1971,65,65_uruguay_human_law_rights,1,75,0.013333333333333334
1971,66,66_burundi_republic burundi_national_republic,1,75,0.013333333333333334
1971,67,67_myanmar_burma_nuclear_national,1,75,0.013333333333333334
1971,72,72_paraguay_republic paraguay_paraguayan_republic,1,75,0.013333333333333334
1971,96,96_tanzania_africa_south_south africa,1,75,0.013333333333333334
1972,0,0_sustainable_climate_change_climate change,1,77,0.012987012987012988
1972,2,2_africa_african_south_south africa,2,77,0.025974025974025976
1972,3,3_soviet_soviet union_union_war,4,77,0.05194805194805195
1972,7,7_war_great_soviet_israel,3,77,0.03896103896103896
1972,8,8_independence_operation_africa_special,1,77,0.012987012987012988
1972,9,9_israel_palestinian_israeli_arab,1,77,0.012987012987012988
1972,11,11_portugal_process_fiftieth_human,1,77,0.012987012987012988
1972,12,12_viet_viet nam_nam_struggle,2,77,0.025974025974025976
1972,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,77,0.012987012987012988
1972,17,17_malawi_zambia_africa_african,1,77,0.012987012987012988
1972,18,18_guatemala_american_central_guatemalan,1,77,0.012987012987012988
